id,id_name,name,type,category,perimeter,has_fence,area_sqm,is_over_100_sqm,is_over_1_000_sqm
1505,1505 - Parc Des Buttes Chaumont,Parc Des Buttes Chaumont,Open Promenades,Park,2940,1.0,251609,1,1
1506,1506 - Jardiniere Du Square Du Petit Bois,Jardiniere Du Square Du Petit Bois,Street Decorations,Planter,110,0.0,232,1,0
1507,1507 - Plate-Bande De La Rue Eugenie Cotton,Plate-Bande De La Rue Eugenie Cotton,Street Decorations,Flower Bed,247,0.0,183,1,0
1508,1508 - Jardiniere Rue Cesaria Evora,Jardiniere Rue Cesaria Evora,Street Decorations,Planter,251,0.0,354,1,0
1509,1509 - Parc De Belleville,Parc De Belleville,Open Promenades,Park,1047,1.0,30087,1,1
1510,1510 - Jardiniere Verticale Du 3 Sente Des Dorees,Jardiniere Verticale Du 3 Sente Des Dorees,Green Walls,Green Walls,19,0.0,3,0,0
1511,1511 - 26-07,26-07,Ring Road,Slope,511,0.0,2309,1,1
1512,1512 - 24-08,24-08,Ring Road,Slope,195,0.0,990,1,0
1513,1513 - 33-02,33-02,Ring Road,Slope,394,0.0,3429,1,1
1514,1514 - 34-03,34-03,Ring Road,Slope,523,0.0,3023,1,1
1515,1515 - 09-09,09-09,Ring Road,Slope,701,0.0,2320,1,1
1516,1516 - 13-50,13-50,Ring Road,Slope,757,0.0,7115,1,1
1517,1517 - Jardiniere Verticale Du 244 Rue De Bercy,Jardiniere Verticale Du 244 Rue De Bercy,Green Walls,Green Walls,14,0.0,1,0,0
1518,1518 - Jardin Des Petites Rigoles,Jardin Des Petites Rigoles,Open Promenades,Garden,115,1.0,826,1,0
1519,1519 - Jardin Partage De La Rue Annie Girardot,Jardin Partage De La Rue Annie Girardot,"Temporary, Shared, Educational Spaces",Shared Garden,68,1.0,102,1,0
1520,1520 - Jardin Partage Du Bas Belleville,Jardin Partage Du Bas Belleville,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,92,0,0
1521,1521 - Jardin Partage Du Jardin Casque D'Or,Jardin Partage Du Jardin Casque D'Or,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,874,1,0
1522,1522 - Jardin Berthe Weill,Jardin Berthe Weill,Open Promenades,Garden,,1.0,302,1,0
1523,1523 - Jardinets De La Rue Buffon,Jardinets De La Rue Buffon,Street Decorations,Small Garden,137,0.0,195,1,0
1524,1524 - Jardinieres De La Rue Paul Meurice,Jardinieres De La Rue Paul Meurice,Street Decorations,Planter,,0.0,1499,1,1
1525,1525 - Jardinieres De La Percee Parvis,Jardinieres De La Percee Parvis,Street Decorations,Planter,,0.0,389,1,0
1526,1526 - Jardinieres De La Rue Gerbert,Jardinieres De La Rue Gerbert,Street Decorations,Planter,,0.0,468,1,0
1527,1527 - Jardinieres De La Rue Blanche,Jardinieres De La Rue Blanche,Street Decorations,Planter,,0.0,47,0,0
1528,1528 - Jardiniere De La Rue De Rochechouart,Jardiniere De La Rue De Rochechouart,Street Decorations,Planter,,0.0,26,0,0
1529,1529 - Jardinieres Du Boulevard De Vaugirard,Jardinieres Du Boulevard De Vaugirard,Street Decorations,Planter,,0.0,1036,1,1
1530,1530 - Jardiniere Verticale De La Promenade Pc 13 - Poterne Des Peupliers,Jardiniere Verticale De La Promenade Pc 13 - Poterne Des Peupliers,Green Walls,Green Walls,,0.0,102,1,0
1531,1531 - Jardiniere Verticale Du Jardin Lionel Assouad,Jardiniere Verticale Du Jardin Lionel Assouad,Green Walls,Green Walls,,0.0,2,0,0
1532,1532 - Jardiniere Verticale Du Square De La Porte De La Plaine,Jardiniere Verticale Du Square De La Porte De La Plaine,Green Walls,Green Walls,,0.0,12,0,0
1533,1533 - Jardinieres De La Rue Sorbier,Jardinieres De La Rue Sorbier,Street Decorations,Planter,,0.0,847,1,0
1534,1534 - Jardinieres 39 Avenue D'Ivry,Jardinieres 39 Avenue D'Ivry,Street Decorations,Planter,,1.0,31,0,0
1535,1535 - Jardinieres De La Cite Des Arts,Jardinieres De La Cite Des Arts,Street Decorations,Planter,34,0.0,18,0,0
1536,1536 - Jardiniere Rue Des Amandiers,Jardiniere Rue Des Amandiers,Street Decorations,Planter,68,0.0,85,0,0
1537,1537 - Jardiniere Verticale Du Square De L'Aspirant Dunand 1,Jardiniere Verticale Du Square De L'Aspirant Dunand 1,Green Walls,Green Walls,,0.0,24,0,0
1538,1538 - Promenade Pc 20 - Leuven - Croix Saint Simon,Promenade Pc 20 - Leuven - Croix Saint Simon,Private Gardens,Promenade,1646,1.0,12046,1,1
1539,1539 - Jardinieres Rae De La Rue Ferdinand Flocon,Jardinieres Rae De La Rue Ferdinand Flocon,Street Decorations,Planter,,0.0,329,1,0
1540,1540 - Jardinieres (Rae) De L'Avenue Stephen Pichon,Jardinieres (Rae) De L'Avenue Stephen Pichon,Street Decorations,Planter,,0.0,273,1,0
1541,1541 - Jardinieres Evq De La Rue Antoine Dubois,Jardinieres Evq De La Rue Antoine Dubois,Street Decorations,Planter,,0.0,67,0,0
1542,1542 - Jardinieres Evq De La Rue De L'Abee De L'Epee,Jardinieres Evq De La Rue De L'Abee De L'Epee,Street Decorations,Planter,,0.0,94,0,0
1543,1543 - Jardinieres De La Promenade Sportive Du Boulevard De La Chapelle,Jardinieres De La Promenade Sportive Du Boulevard De La Chapelle,Street Decorations,Planter,,0.0,366,1,0
1544,1544 - Jardin Du Passage De L'Hotel De Sens,Jardin Du Passage De L'Hotel De Sens,Open Promenades,Garden,149,1.0,645,1,0
1545,1545 - Jardiniere Verticale Du 7 Rue De La Marseillaise (Cloture),Jardiniere Verticale Du 7 Rue De La Marseillaise (Cloture),Green Walls,Green Walls,111,0.0,60,0,0
1546,1546 - Jardinieres Evq De La Rue Henri Poincare,Jardinieres Evq De La Rue Henri Poincare,Street Decorations,Planter,,0.0,80,0,0
1547,1547 - Jardinieres Rae De La Rue Cujas Et Victor Cousin,Jardinieres Rae De La Rue Cujas Et Victor Cousin,Street Decorations,Planter,,0.0,50,0,0
1548,1548 - Jardinieres Evq De La Rue De Tournon,Jardinieres Evq De La Rue De Tournon,Street Decorations,Planter,,0.0,270,1,0
1549,1549 - Jardinieres Evq Du Parvis De L Eglise Saint-Augustin,Jardinieres Evq Du Parvis De L Eglise Saint-Augustin,Street Decorations,Planter,,0.0,97,0,0
1550,1550 - Jardinieres Evq De La Rue Moret,Jardinieres Evq De La Rue Moret,Street Decorations,Planter,,0.0,117,1,0
1551,1551 - Jardinieres Evq De La Rue Desargues,Jardinieres Evq De La Rue Desargues,Street Decorations,Planter,,0.0,183,1,0
1552,1552 - Jardinieres Evq De La Rue Du Chevet,Jardinieres Evq De La Rue Du Chevet,Street Decorations,Planter,,0.0,49,0,0
1553,1553 - Jardinieres Are De La Rue Damesme,Jardinieres Are De La Rue Damesme,Street Decorations,Planter,,0.0,559,1,0
1554,1554 - Jardinieres Vga Avenue Denfert Rochereau,Jardinieres Vga Avenue Denfert Rochereau,Street Decorations,Planter,,0.0,181,1,0
1555,1555 - Jardinieres De La Rue Emile Richard,Jardinieres De La Rue Emile Richard,Street Decorations,Planter,,0.0,376,1,0
1556,1556 - Jardin De La Rue Des Couronnes,Jardin De La Rue Des Couronnes,Open Promenades,Garden,453,1.0,5881,1,1
1557,1557 - Jardinieres Evq De L Avenue De Versailles,Jardinieres Evq De L Avenue De Versailles,Street Decorations,Planter,,0.0,382,1,0
1558,1558 - Jardinet Place Du General Ingold,Jardinet Place Du General Ingold,Decorative Gardens,Small Garden,103,1.0,579,1,0
1559,1559 - Jardinieres 61  Rue De La Chapelle,Jardinieres 61  Rue De La Chapelle,Street Decorations,Planter,,0.0,4623,1,1
1560,1560 - Jardinet De La Rue De L'Amiral Mouchez,Jardinet De La Rue De L'Amiral Mouchez,Decorative Gardens,Small Garden,56,0.0,179,1,0
1561,1561 - Jardinieres Evq De La Rue Ronsard,Jardinieres Evq De La Rue Ronsard,Street Decorations,Planter,,0.0,109,1,0
1562,1562 - Jardinieres Evq De La Rue Charles Nodier,Jardinieres Evq De La Rue Charles Nodier,Street Decorations,Planter,,0.0,91,0,0
1563,1563 - Jardinieres Evq De La Rue De La Solidarite,Jardinieres Evq De La Rue De La Solidarite,Street Decorations,Planter,,0.0,145,1,0
1564,1564 - Jardinieres Evq Orgues De Flandre-Curial,Jardinieres Evq Orgues De Flandre-Curial,Street Decorations,Planter,,0.0,175,1,0
1565,1565 - Jardinieres Evq Du Boulevard Serurier,Jardinieres Evq Du Boulevard Serurier,Street Decorations,Planter,,0.0,219,1,0
1566,1566 - Jardinieres De La Place Loulou Gaste,Jardinieres De La Place Loulou Gaste,Street Decorations,Planter,147,0.0,138,1,0
1567,1567 - Jardinieres Evq De La Rue Alexandre Dumas,Jardinieres Evq De La Rue Alexandre Dumas,Street Decorations,Planter,,0.0,466,1,0
1568,1568 - Jardin Partage Le Jardin D'Leon,Jardin Partage Le Jardin D'Leon,"Temporary, Shared, Educational Spaces",Shared Garden,81,1.0,420,1,0
1569,1569 - Jardinieres De La Porte Doree,Jardinieres De La Porte Doree,Street Decorations,Planter,138,0.0,168,1,0
1570,1570 - Square Henri Christine,Square Henri Christine,Open Promenades,Public Garden,225,1.0,866,1,0
1571,1571 - Jardiniere De La Place De L'Europe,Jardiniere De La Place De L'Europe,Street Decorations,Planter,35,0.0,96,0,0
1572,1572 - Jardins Des Champs Elysees- Carre Des Fetes,Jardins Des Champs Elysees- Carre Des Fetes,Open Promenades,Garden,,0.0,4785,1,1
1573,1573 - Jardiniere Verticale Du 3 Rue Ernest Roche,Jardiniere Verticale Du 3 Rue Ernest Roche,Green Walls,Green Walls,10,0.0,1,0,0
1574,1574 - Espace Vert De La Place De L'Edit De Nantes,Espace Vert De La Place De L'Edit De Nantes,Open Promenades,Green Space,100,0.0,594,1,0
1575,1575 - Jardinieres De La Rue De La Presentation,Jardinieres De La Rue De La Presentation,Street Decorations,Planter,,0.0,36,0,0
1576,1576 - Jardiniere Verticale Du 53 Rue Des Rondeaux,Jardiniere Verticale Du 53 Rue Des Rondeaux,Green Walls,Green Walls,624,0.0,202,1,0
1577,1577 - Jardinieres Evq De La Rue D Hauteville,Jardinieres Evq De La Rue D Hauteville,Street Decorations,Planter,,0.0,84,0,0
1578,1578 - Square De La Villa Sainte-Croix,Square De La Villa Sainte-Croix,Open Promenades,Public Garden,271,1.0,3332,1,1
1579,1579 - Plate-Bande Du Carrefour Alesia - Didot,Plate-Bande Du Carrefour Alesia - Didot,Street Decorations,Flower Bed,289,0.0,412,1,0
1580,1580 - Jardinet De L’Eglise Saint-Eloi,Jardinet De L’Eglise Saint-Eloi,Decorative Gardens,Small Garden,149,1.0,461,1,0
1581,1581 - Jardiniere De La Rue Du Cloitre Saint-Merri,Jardiniere De La Rue Du Cloitre Saint-Merri,Street Decorations,Planter,21,0.0,17,0,0
1582,1582 - Jardinieres De La Rue Jean Fautrier,Jardinieres De La Rue Jean Fautrier,Street Decorations,Planter,182,0.0,180,1,0
1583,1583 - 29-03,29-03,Ring Road,Slope,292,0.0,1344,1,1
1584,1584 - Jardiniere Verticale De La Place Ovida Delect,Jardiniere Verticale De La Place Ovida Delect,Green Walls,Green Walls,,0.0,0,0,0
1585,1585 - Square Joel Le Tac,Square Joel Le Tac,Open Promenades,Public Garden,121,1.0,803,1,0
1586,1586 - Jardinieres Rae De La Rue Jacquier,Jardinieres Rae De La Rue Jacquier,Street Decorations,Planter,,0.0,66,0,0
1587,1587 - 35-14,35-14,Ring Road,Slope,169,0.0,469,1,0
1588,1588 - Jardin Luc Hoffmann,Jardin Luc Hoffmann,Open Promenades,Garden,445,1.0,7355,1,1
1589,1589 - 20-00,20-00,Ring Road,Slope,540,0.0,1554,1,1
1590,1590 - Jardinieres Du Rond-Point Mazagran,Jardinieres Du Rond-Point Mazagran,Street Decorations,Planter,128,0.0,398,1,0
1591,1591 - 21-04,21-04,Ring Road,Slope,216,0.0,888,1,0
1592,1592 - 03-05,03-05,Ring Road,Slope,201,0.0,279,1,0
1593,1593 - 06-00,06-00,Ring Road,Slope,472,0.0,1248,1,1
1594,1594 - Square Georges Sarre,Square Georges Sarre,Open Promenades,Public Garden,376,1.0,1856,1,1
1595,1595 - Square Amadou Hampate Ba,Square Amadou Hampate Ba,Open Promenades,Public Garden,96,1.0,509,1,0
1596,1596 - Jardin De L'Esplanade Des Grands Moulins,Jardin De L'Esplanade Des Grands Moulins,Open Promenades,Garden,381,0.0,5573,1,1
1597,1597 - Square Marie Curie,Square Marie Curie,Open Promenades,Public Garden,470,1.0,5556,1,1
1598,1598 - Promenade Richard Lenoir Republique-Jp Timbaud,Promenade Richard Lenoir Republique-Jp Timbaud,Open Promenades,Promenade,143,0.0,941,1,0
1599,1599 - Jardin Partage De La Rue De Lancry,Jardin Partage De La Rue De Lancry,"Temporary, Shared, Educational Spaces",Shared Garden,35,1.0,52,0,0
1600,1600 - Jardiniere Verticale Du 2 Rue Des Recollets,Jardiniere Verticale Du 2 Rue Des Recollets,Green Walls,Green Walls,28,0.0,2,0,0
1601,1601 - Jardin Francoise Giroud,Jardin Francoise Giroud,Open Promenades,Garden,245,1.0,5377,1,1
1602,1602 - Square Berlioz,Square Berlioz,Open Promenades,Public Garden,111,1.0,848,1,0
1603,1603 - Square Roger Stephane,Square Roger Stephane,Open Promenades,Public Garden,198,1.0,1508,1,1
1604,1604 - Jardiniere De La Rue Andre Gill,Jardiniere De La Rue Andre Gill,Street Decorations,Planter,21,0.0,20,0,0
1605,1605 - Jardinieres Du Boulevard De Port-Royal (13Eme),Jardinieres Du Boulevard De Port-Royal (13Eme),Street Decorations,Planter,432,0.0,389,1,0
1606,1606 - Jardiniere Verticale Du 20 Rue Des Vinaigriers,Jardiniere Verticale Du 20 Rue Des Vinaigriers,Green Walls,Green Walls,26,0.0,5,0,0
1607,1607 - Jardinets De La Place De La Porte D'Auteuil,Jardinets De La Place De La Porte D'Auteuil,Decorative Gardens,Small Garden,559,0.0,1556,1,1
1608,1608 - Jardin Marguerite Boucicaut,Jardin Marguerite Boucicaut,Open Promenades,Garden,338,1.0,3440,1,1
1609,1609 - Jardin Partage Du Square Jacques Bidaut,Jardin Partage Du Square Jacques Bidaut,"Temporary, Shared, Educational Spaces",Shared Garden,35,1.0,44,0,0
1610,1610 - Jardinet Du 9 Rue De Boulainvilliers,Jardinet Du 9 Rue De Boulainvilliers,Decorative Gardens,Small Garden,228,1.0,437,1,0
1611,1611 - Decoration Alexandre 1Er De Yougoslavie,Decoration Alexandre 1Er De Yougoslavie,Decorative Gardens,Decoration,60,1.0,221,1,0
1612,1612 - Jardinieres De La Rue Fragonard,Jardinieres De La Rue Fragonard,Street Decorations,Planter,310,0.0,648,1,0
1613,1613 - 10-05,10-05,Ring Road,Slope,209,0.0,736,1,0
1614,1614 - Jardin Martha  Desrumaux,Jardin Martha  Desrumaux,Open Promenades,Garden,231,1.0,4817,1,1
1615,1615 - Jardin Des Serres D'Auteuil,Jardin Des Serres D'Auteuil,Open Promenades,Garden,1016,1.0,56973,1,1
1616,1616 - Jardin Marie-Therese Auffray,Jardin Marie-Therese Auffray,Open Promenades,Garden,198,1.0,1995,1,1
1617,1617 - Square De La Butte Du Chapeau Rouge,Square De La Butte Du Chapeau Rouge,Open Promenades,Public Garden,922,1.0,47014,1,1
1618,1618 - Decoration De La Rue Tiquetonne,Decoration De La Rue Tiquetonne,Street Decorations,Decoration,45,0.0,83,0,0
1619,1619 - Plate-Bande De La Place Du Bataillon Francais De L'O.N.U. En Coree,Plate-Bande De La Place Du Bataillon Francais De L'O.N.U. En Coree,Street Decorations,Flower Bed,236,0.0,675,1,0
1620,1620 - Decoration De La Rue Pierre Nicole,Decoration De La Rue Pierre Nicole,Street Decorations,Decoration,16,0.0,19,0,0
1621,1621 - Square Edouard Vaillant,Square Edouard Vaillant,Open Promenades,Public Garden,420,1.0,8124,1,1
1622,1622 - Square Courteline,Square Courteline,Open Promenades,Public Garden,271,1.0,1544,1,1
1623,1623 - Jardiniere Angle Des Rues D'Aubervilliers - Riquet,Jardiniere Angle Des Rues D'Aubervilliers - Riquet,Street Decorations,Planter,37,0.0,40,0,0
1624,1624 - Jardiniere De La Rue Mauconseil,Jardiniere De La Rue Mauconseil,Street Decorations,Planter,32,0.0,47,0,0
1625,1625 - Square Daumesnil,Square Daumesnil,Open Promenades,Public Garden,51,0.0,147,1,0
1626,1626 - Jardin Jules Noel,Jardin Jules Noel,Open Promenades,Garden,525,0.0,1266,1,1
1627,1627 - 15-10,15-10,Ring Road,Slope,189,0.0,494,1,0
1628,1628 - Jardinieres De La Rue De L'Abbe Patureau,Jardinieres De La Rue De L'Abbe Patureau,Street Decorations,Planter,56,0.0,21,0,0
1629,1629 - Jardiniere De La Villa Vauvenargues,Jardiniere De La Villa Vauvenargues,Street Decorations,Planter,23,0.0,12,0,0
1630,1630 - Square Du Petit Bois,Square Du Petit Bois,Open Promenades,Public Garden,211,1.0,1994,1,1
1631,1631 - Jardinet Place Armand Carrel,Jardinet Place Armand Carrel,Decorative Gardens,Small Garden,45,1.0,64,0,0
1632,1632 - Terre-Plein De La Place Du Maquis Du Vercors,Terre-Plein De La Place Du Maquis Du Vercors,Street Decorations,Median,203,0.0,1062,1,1
1633,1633 - Jardiniere Verticale Du Square De La Rue Henri Huchard 2,Jardiniere Verticale Du Square De La Rue Henri Huchard 2,Green Walls,Green Walls,,0.0,134,1,0
1634,1634 - Jardin Partage Les Jardins Passagers,Jardin Partage Les Jardins Passagers,"Temporary, Shared, Educational Spaces",Shared Garden,296,1.0,2107,1,1
1635,1635 - 24-00,24-00,Ring Road,Slope,317,0.0,1101,1,1
1636,1636 - 26-05,26-05,Ring Road,Slope,156,0.0,172,1,0
1637,1637 - 01-03,01-03,Ring Road,Slope,743,0.0,2128,1,1
1638,1638 - Jardiniere Verticale Du 48 Avenue Rene Coty,Jardiniere Verticale Du 48 Avenue Rene Coty,Green Walls,Green Walls,69,0.0,33,0,0
1639,1639 - Jardin Partage Du Jardin De L'Hopital Sainte-Perine,Jardin Partage Du Jardin De L'Hopital Sainte-Perine,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,69,0,0
1640,1640 - Jardin Partage Des Hauts De Malesherbes,Jardin Partage Des Hauts De Malesherbes,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,274,1,0
1641,1641 - Jardiniere De La Rue Compans,Jardiniere De La Rue Compans,Street Decorations,Planter,,0.0,47,0,0
1642,1642 - Jardiniere Du Boulevard De Bercy,Jardiniere Du Boulevard De Bercy,Street Decorations,Planter,,0.0,92,0,0
1643,1643 - Decoration De La Place Du Parvis Notre-Dame,Decoration De La Place Du Parvis Notre-Dame,Street Decorations,Decoration,389,0.0,404,1,0
1644,1644 - Jardiniere Verticale De L'Escalier Du General D'Armee Jean Simon,Jardiniere Verticale De L'Escalier Du General D'Armee Jean Simon,Green Walls,Green Walls,,0.0,8,0,0
1645,1645 - Jardiniere Verticale Du Square Louis Majorelle,Jardiniere Verticale Du Square Louis Majorelle,Green Walls,Green Walls,,0.0,49,0,0
1646,1646 - Jardiniere Verticale Du Jardin Du Port De L'Arsenal,Jardiniere Verticale Du Jardin Du Port De L'Arsenal,Green Walls,Green Walls,,0.0,5,0,0
1647,1647 - Jardiniere Verticale Du Square Heloise Et Abelard,Jardiniere Verticale Du Square Heloise Et Abelard,Green Walls,Green Walls,,0.0,36,0,0
1648,1648 - Jardiniere Verticale Du Mail Emile Bollaert,Jardiniere Verticale Du Mail Emile Bollaert,Green Walls,Green Walls,,0.0,44,0,0
1649,1649 - Jardiniere Verticale Du 18 Rue Faidherbe,Jardiniere Verticale Du 18 Rue Faidherbe,Green Walls,Green Walls,,0.0,1,0,0
1650,1650 - Jardinieres Du 8 Rue Du Colonel Rozanoff,Jardinieres Du 8 Rue Du Colonel Rozanoff,Street Decorations,Planter,68,0.0,143,1,0
1651,1651 - Jardiniere Verticale Du 131 Boulevard Macdonald,Jardiniere Verticale Du 131 Boulevard Macdonald,Green Walls,Green Walls,,0.0,26,0,0
1652,1652 - Jardinieres Des Rues Blanchart - Felix Terrier,Jardinieres Des Rues Blanchart - Felix Terrier,Street Decorations,Planter,,0.0,129,1,0
1653,1653 - Jardin Solange Falade,Jardin Solange Falade,Open Promenades,Garden,545,1.0,6242,1,1
1654,1654 - Jardin Partage Du Square  Pierre-Adrien Dalpayrat,Jardin Partage Du Square  Pierre-Adrien Dalpayrat,"Temporary, Shared, Educational Spaces",Shared Garden,42,1.0,217,1,0
1655,1655 - Promenade Pc 16  (Petite Ceinture),Promenade Pc 16  (Petite Ceinture),Open Promenades,Promenade,2274,1.0,20241,1,1
1656,1656 - Jardiniere De L'Impasse Des Orteaux,Jardiniere De L'Impasse Des Orteaux,Street Decorations,Planter,53,0.0,85,0,0
1657,1657 - Jardinieres De L'Avenue Du President Wilson,Jardinieres De L'Avenue Du President Wilson,Street Decorations,Planter,616,0.0,404,1,0
1658,1658 - Promenade Pc 12 - Sahel - Voute,Promenade Pc 12 - Sahel - Voute,Open Promenades,Promenade,1376,1.0,9393,1,1
1659,1659 - Jardiniere Verticale Du Jardinet De La Mairie Du Xvieme,Jardiniere Verticale Du Jardinet De La Mairie Du Xvieme,Green Walls,Green Walls,,0.0,13,0,0
1660,1660 - Jardinieres De La Rue Du Buis,Jardinieres De La Rue Du Buis,Street Decorations,Planter,,0.0,60,0,0
1661,1661 - Jardinieres Evq De La Rue Mansart,Jardinieres Evq De La Rue Mansart,Street Decorations,Planter,,0.0,74,0,0
1662,1662 - Jardinieres Evq De La Rue Brillat Savarin,Jardinieres Evq De La Rue Brillat Savarin,Street Decorations,Planter,,0.0,84,0,0
1663,1663 - Jardinieres Du Square De Jessaint,Jardinieres Du Square De Jessaint,Street Decorations,Planter,,0.0,132,1,0
1664,1664 - Jardinieres De La Place Vauban,Jardinieres De La Place Vauban,Street Decorations,Planter,,0.0,9,0,0
1665,1665 - Jardinieres De La Rue  Lentonnet,Jardinieres De La Rue  Lentonnet,Street Decorations,Planter,,0.0,341,1,0
1666,1666 - Jardinieres Evq De La Rue Victor Gelez,Jardinieres Evq De La Rue Victor Gelez,Street Decorations,Planter,,0.0,109,1,0
1667,1667 - Jardinet De La Sacristie De L'Eglise Saint Germain Des Pres,Jardinet De La Sacristie De L'Eglise Saint Germain Des Pres,Decorative Gardens,Small Garden,73,1.0,126,1,0
1668,1668 - Jardinieres Rae De La Rue Des Cheminets,Jardinieres Rae De La Rue Des Cheminets,Street Decorations,Planter,,0.0,306,1,0
1669,1669 - Jardinieres Evq De La Rue De Buzenval,Jardinieres Evq De La Rue De Buzenval,Street Decorations,Planter,,0.0,140,1,0
1670,1670 - Jardinieres De La Percee Salpetriere-Rue Berenice Abbott,Jardinieres De La Percee Salpetriere-Rue Berenice Abbott,Street Decorations,Planter,61,0.0,52,0,0
